Data Medicao;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB);PRESSAO ATMOSFERICA REDUZIDA NIVEL DO MAR, AUT(mB);PRESSAO ATMOSFERICA MAX.NA HORA ANT. (AUT)(mB);PRESSAO ATMOSFERICA MIN. NA HORA ANT. (AUT)(mB);RADIACAO GLOBAL(Kj/m²);Rad. Global (MJ/ma^2);TEMPERATURA DA CPU DA ESTACAO(°C);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);TEMPERATURA MAXIMA NA HORA ANT. (AUT)(°C);TEMPERATURA MINIMA NA HORA ANT. (AUT)(°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT)(°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT)(°C);TENSAO DA BATERIA DA ESTACAO(V);UMIDADE REL. MAX. NA HORA ANT. (AUT)(%);UMIDADE REL. MIN. NA HORA ANT. (AUT)(%);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA (gr)(° (gr));;VENTO, VELOCIDADE HORARIA(m/s);Unnamed: 22
20/04/2024;1150;0,5;1005,041667;1012,2375;1005,458333;1004,633333;357,7166667;0,357716667;29,16666667;27,325;24,95;27,82916667;26,88333333;25,25416667;24,54166667;13,05;89,25;84,41666667;87,29166667;244,5416667;;0,725;
21/04/2024;1150;0,533333333;1005,658333;1012,883333;1005,983333;1005,325;205,275;0,205275;27,16666667;25,77916667;24,58333333;26,14166667;25,55833333;24,9;24,3875;12,9625;94,83333333;91,25;93,125;116;;0,854166667;
22/04/2024;1150;0;1004,1625;1011,383333;1004,458333;1003,945833;453,6583333;0,453658333;28,33333333;26,89583333;23,575;27,18333333;26,40833333;23,95;23,2;13,0375;86,125;81,375;83,125;107,7916667;;1,1125;
23/04/2024;1150;0,058333333;1004,154167;1011,329167;1004,483333;1003,766667;441;0,441;29,625;27,9375;24,33333333;28,50833333;27,4375;24,8125;23,97083333;13,0375;84,54166667;78,25;81,20833333;70,375;;1,491666667;
24/04/2024;1150;0,55;1005,5375;1012,758333;1005,820833;1005,179167;180,1875;0,1801875;27,91666667;26,25833333;24,55833333;26,64166667;25,93333333;24,83333333;24,27916667;12,93333333;92,33333333;88,66666667;90,58333333;174,5416667;;0,95;
25/04/2024;1150;0;1005,695833;1012,95;1006,075;1005,383333;334,825;0,334825;27,70833333;26,10416667;23,71666667;26,37083333;25,78333333;23,93333333;23,375;12,99583333;88,91666667;84,91666667;87,125;149,8333333;;1,129166667;
26/04/2024;1150;0;1004,125;1011,316667;1004,45;1003,825;495,2125;0,4952125;29,33333333;27,25;23,35833333;27,90416667;26,7375;23,79583333;22,96666667;13,07083333;83;77,20833333;80,16666667;94,875;;1,266666667;
27/04/2024;1150;0;1003,491667;1010,641667;1003,816667;1003,229167;518,8125;0,5188125;30,75;28,92916667;23,5125;29,44166667;28,23333333;24,00416667;23,07083333;13,0625;77,375;71,33333333;73,83333333;88,04166667;;1,258333333;
28/04/2024;1150;0;1003,075;1010,204167;1003,4;1002,783333;676,6083333;0,676608333;31,54166667;29,57083333;23,43333333;30,16666667;29,02083333;23,89583333;22,9;13,05833333;74,45833333;67,75;71,25;121;;1,458333333;
29/04/2024;1150;0,166666667;1003,420833;1010,558333;1003,695833;1002,970833;553,7791667;0,553779167;31,20833333;29,22916667;24,35833333;29,875;28,58333333;24,8625;23,84583333;13,05;79,04166667;71,875;75,70833333;97,125;;1,466666667;
30/04/2024;1150;0,016666667;1003,8875;1011,05;1004,2375;1003,566667;526,2458333;0,526245833;30,125;28,1375;24,275;28,81666667;27,4625;24,84166667;23,92083333;13,0375;84,29166667;77,25;80,29166667;126,625;;1,304166667;
01/05/2024;1150;0,025;1003,654167;1010,8125;1004,0125;1003,420833;474,9916667;0,474991667;30,20833333;28,57916667;24,42916667;29,11666667;27,9375;24,87083333;23,9875;13,0375;82,54166667;76,25;79,125;80,75;;1,329166667;
02/05/2024;1150;0;1001,625;1008,7625;1001,995833;1001,291667;582,2375;0,5822375;31,375;29,4125;24,20416667;29,8875;29,04583333;24,7;23,78333333;13,04166667;76,70833333;71,79166667;74,29166667;77,54166667;;1,845833333;
03/05/2024;1150;0;1001,725;1008,866667;1002,029167;1001,391667;574,6666667;0,574666667;31,33333333;29,23333333;24,47083333;29,85416667;28,67083333;24,87916667;24,02916667;13,07916667;79,16666667;73,04166667;76,29166667;65,66666667;;1,291666667;
04/05/2024;1150;0;1002,833333;1009,9875;1003,129167;1002,4875;484,125;0,484125;30,625;28,8;24,575;29,27083333;28,36666667;24,98333333;24,2625;13,04583333;80,79166667;76,29166667;78,58333333;85,08333333;;1,466666667;
05/05/2024;1150;0,066666667;1003,258333;1010,420833;1003,583333;1002,9375;293,4416667;0,293441667;30,04166667;28,575;25,1875;29,00833333;28,17083333;25,59583333;24,87916667;13,04166667;84,95833333;79,625;82,25;93,875;;0,995833333;
06/05/2024;1150;2,108333333;1003,325;1010,529167;1003,716667;1002,954167;320,7916667;0,320791667;28,95833333;27,28333333;24,99166667;27,9375;26,66666667;25,6;24,50833333;13,01666667;91;84,08333333;87,66666667;144,875;;0,966666667;
07/05/2024;1150;2,308333333;1003,2375;1010,4375;1003,5625;1002,904167;219,9083333;0,219908333;27,83333333;26,3875;24,725;26,75416667;26,03333333;24,99166667;24,45833333;13,00416667;92,66666667;88,625;90,83333333;196,4166667;;0,875;
08/05/2024;1150;0;1003,054167;1010,208333;1003,333333;1002,8;562,9875;0,5629875;29,70833333;28,19583333;24,20416667;28,5625;27,7625;24,55;23,76666667;13,05;82,66666667;78;80,29166667;87,66666667;;1,633333333;
09/05/2024;1150;0;1003,366667;1010,491667;1003,670833;1003,058333;659,1541667;0,659154167;31,79166667;30,15;24,37083333;30,59166667;29,72916667;24,82083333;24,07083333;13,0625;75,08333333;70,25;72,45833333;93,625;;1,808333333;
10/05/2024;1150;1,058333333;1003,7;1010,866667;1004,004167;1003,333333;303,5583333;0,303558333;30,20833333;28,3125;24,5;29,22916667;27,7375;24,99583333;24,01666667;13,00416667;83,45833333;75,75;80,25;161,6666667;;0,9;
11/05/2024;1150;0,391666667;1004,091667;1011,266667;1004,379167;1003,804167;419,8083333;0,419808333;29,41666667;27,57916667;24,99166667;28,1625;26,93333333;25,44166667;24,49583333;13,05416667;89,875;83,66666667;86,70833333;189;;0,641666667;
12/05/2024;1150;0,041666667;1004,295833;1011,4875;1004,5625;1003,9625;243,675;0,243675;28,70833333;27,15;25,0375;27,57916667;26,775;25,36666667;24,65833333;13,00833333;90,70833333;85,29166667;88,29166667;185;;0,666666667;
13/05/2024;1150;0,008333333;1005,158333;1012,341667;1005,4375;1004,875;338,1041667;0,338104167;29,16666667;27,39166667;24,7125;27,70416667;27,1;25,0375;24,50416667;13,03333333;87,66666667;84,08333333;85,79166667;144,4166667;;1,191666667;
14/05/2024;1150;0;1004,7625;1011,929167;1005,0875;1004,516667;472,25;0,47225;30,08333333;28,2;24,37916667;28,64166667;27,78333333;24,75833333;24,03333333;13,0375;83,25;78,58333333;80,79166667;56,95833333;;1,45;
15/05/2024;1150;0,1;1003,808333;1010,966667;1004,125;1003,45;513,025;0,513025;30,66666667;28,87083333;24,22083333;29,52916667;28,175;24,70833333;23,72083333;13,05;79,83333333;73,33333333;76,58333333;111,4583333;;1,354166667;
16/05/2024;1150;0,008333333;1004,741667;1011,9125;1005,058333;1004,395833;336,2833333;0,336283333;30,08333333;28,30833333;24,90416667;28,75;27,77916667;25,32083333;24,54166667;13,0375;85,33333333;79,70833333;82,20833333;228,0833333;;1,041666667;
17/05/2024;1150;2;1005,833333;1013,0625;1006,15;1005,5;125,5041667;0,125504167;27,45833333;26;24,69583333;26,35416667;25,71666667;25,02916667;24,40833333;12,94583333;94,16666667;90,29166667;92,58333333;179,375;;0,991666667;
18/05/2024;1150;0,691666667;1006,433333;1013,691667;1006,791667;1006,066667;185,8416667;0,185841667;26,875;25,91666667;24,18333333;26,25416667;25,50833333;24,45416667;23,8375;12,92083333;92,20833333;88,33333333;90,41666667;173,2083333;;0,866666667;
19/05/2024;1150;1,591666667;1006,483333;1013,720833;1006,8625;1006,129167;269,8958333;0,269895833;27,625;26,18333333;24,19166667;26,64166667;25,75;24,5625;23,80416667;13,00833333;91;87,125;89,25;190,875;;0,745833333;
20/05/2024;1150;0,758333333;1005,7125;1012,966667;1006,054167;1005,45;279,7375;0,2797375;27,25;25,74166667;23,8875;26,22916667;25,37083333;24,275;23,54583333;13,00833333;91,75;87,375;89,95833333;129,5416667;;0,7625;
21/05/2024;1150;0;1004,829167;1012,029167;1005,125;1004,541667;554,3916667;0,554391667;29,29166667;27,79166667;24,14583333;28,1625;27,29166667;24,5;23,7875;13,07083333;84,41666667;80,25;81,95833333;114,5833333;;1,366666667;
22/05/2024;1150;0;1005,15;1012,304167;1005,45;1004,833333;591,475;0,591475;31;29,39166667;24,59166667;29,91666667;28,85833333;24,99166667;24,275;13,075;79,25;74,08333333;76,54166667;95,33333333;;1,516666667;
23/05/2024;1150;0;1005,220833;1012,370833;1005,5375;1004,904167;556,7291667;0,556729167;31,125;29,25833333;24,65416667;29,7125;28,91666667;25,05;24,34166667;13,04583333;79,29166667;74,66666667;77;77,79166667;;1,8375;
24/05/2024;1150;0,091666667;1004,85;1012,029167;1005,191667;1004,55;424,1541667;0,424154167;30,375;28,43333333;24,3625;29,16666667;27,9;24,92083333;23,99583333;13,05;82,54166667;75,54166667;79,25;86,41666667;;1,1875;
25/05/2024;1150;0,133333333;1005,4875;1012,7;1005,775;1005,2125;232,2291667;0,232229167;28,33333333;26,51666667;24,49166667;27,14166667;26,12916667;24,9125;24,14583333;12,9875;90,70833333;85,75;88,79166667;222,4166667;;0,566666667;
26/05/2024;1150;0,25;1005,225;1012,425;1005,491667;1004,9125;483,1958333;0,483195833;29,75;27,89166667;24,25416667;28,5;27,24583333;24,70833333;23,71666667;13,05416667;85,33333333;78,66666667;81,95833333;91,25;;1,095833333;
27/05/2024;1150;2,75;1006,783333;1014,016667;1007,033333;1006,425;133,125;0,133125;27,625;26,2;24,475;26,62916667;25,85;24,84166667;24,1125;12,95416667;92,5;87,79166667;90,33333333;170,0833333;;0,8875;
28/05/2024;1150;0,216666667;1008,020833;1015,3125;1008,275;1007,775;175,3916667;0,175391667;26,5;25,12916667;23,0625;25,375;24,9;23,29583333;22,85;12,98333333;89,95833333;86,83333333;88,375;199,0416667;;1,466666667;
29/05/2024;1150;0,016666667;1008,466667;1015,766667;1008,683333;1008,208333;170,4875;0,1704875;26,66666667;25,21666667;22,78333333;25,47083333;25,00833333;23,04166667;22,5375;9,795833333;88,20833333;84,66666667;86,45833333;216;;1,245833333;
30/05/2024;1150;0,1;1007,995833;1015,270833;1008,266667;1007,766667;256,45;0,25645;26,91666667;24,96666667;22,66666667;25,30416667;24,7125;22,97916667;22,35;9,554166667;89,25;85,04166667;87,375;188,3333333;;1,120833333;
31/05/2024;1150;1,416666667;1007,233333;1014,475;1007,541667;1006,975;349,6958333;0,349695833;28,54166667;26,56666667;24,06666667;27,04583333;26,07083333;24,45;23,59583333;9,279166667;89,125;84,33333333;86,79166667;235,2083333;;0,979166667;
01/06/2024;1150;1,033333333;1007,054167;1014,329167;1007,341667;1006,7;187,1708333;0,187170833;27,20833333;25,31666667;24,1875;25,7875;24,97916667;24,60416667;23,87916667;9,579166667;95,20833333;91,5;93,58333333;191,9166667;;0,629166667;
02/06/2024;1150;0;1006,229167;1013,4375;1006,525;1005,9625;490,7375;0,4907375;29,08333333;27,72083333;24,01666667;28,15;27,15;24,54166667;23,60833333;12,9625;84,95833333;79,54166667;81,66666667;115,1666667;;0,958333333;
03/06/2024;1150;0,358333333;1007,183333;1014,433333;1007,491667;1006,791667;306,175;0,306175;28,41666667;26,5875;24,3;27,0875;26,19166667;24,65416667;23,99166667;13,03333333;89,83333333;84,95833333;87,66666667;128,25;;1,116666667;
04/06/2024;1150;0;1006,045833;1013,25;1006,358333;1005,8;464,625;0,464625;29,375;27,8;24,16666667;28,27083333;27,32916667;24,70416667;23,85416667;13,03333333;85;80,25;82,45833333;112,875;;1,091666667;
05/06/2024;1150;0,275;1005,55;1012,720833;1005,883333;1005,245833;388,9333333;0,388933333;30,29166667;28,41666667;24,3375;29,0875;27,90416667;24,80416667;23,95416667;12,97083333;81,79166667;75,79166667;78,91666667;73,41666667;;1,404166667;
06/06/2024;1150;0,058333333;1005,545833;1012,7125;1005,833333;1005,258333;425,7083333;0,425708333;29,75;28,30416667;24,61666667;28,8125;27,66666667;25,04583333;24,1625;12,86666667;84,58333333;78,25;81,04166667;98,875;;1,133333333;
07/06/2024;1150;0,05;1006,233333;1013,4;1006,495833;1005,970833;519,275;0,519275;30,375;28,77916667;24,5375;29,24166667;28,06666667;25,09583333;24,125;12,9125;83,125;77;79,25;133,0416667;;1,070833333;
08/06/2024;1150;0;1007;1014,166667;1007,283333;1006,6625;429,1875;0,4291875;30,58333333;28,90833333;24,17916667;29,45416667;28,43333333;24,59166667;23,73333333;12,94583333;79,08333333;73,20833333;76,54166667;82,125;;1,275;
09/06/2024;1150;0,033333333;1006,491667;1013,679167;1006,841667;1006,183333;465,7958333;0,465795833;30,04166667;28,08333333;24,20416667;28,50833333;27,61666667;24,67083333;23,80416667;12,91666667;83;77,75;80,29166667;131,3333333;;1,420833333;
10/06/2024;1150;0,866666667;1005,858333;1013,0625;1006,25;1005,5375;447,8791667;0,447879167;29,25;27,48333333;23,67916667;27,87916667;26,99166667;24,16666667;23,30416667;12,98333333;83,875;79,16666667;81,16666667;84,45833333;;1,4;
11/06/2024;1150;0;1005,991667;1013,170833;1006,266667;1005,708333;363,25;0,36325;30,16666667;28,23333333;24,02083333;28,87083333;27,70416667;24,45;23,67083333;12,9625;81,25;75,79166667;78,625;62;;1,404166667;
12/06/2024;1150;0,25;1005,491667;1012,666667;1005,783333;1005,1625;354,8208333;0,354820833;29,95833333;28,50833333;23,58333333;28,95833333;27,9875;24,07083333;23,2;12,96666667;78,58333333;73,33333333;75,58333333;81,04166667;;1,85;
13/06/2024;1150;1,208333333;1005,170833;1012,354167;1005,533333;1004,866667;369,0458333;0,369045833;29,91666667;28,1875;23,8125;28,90833333;27,60416667;24,3375;23,34166667;12,90416667;81,04166667;74,29166667;78,04166667;101,875;;1,3375;
14/06/2024;1150;0;1005,141667;1012,304167;1005,4;1004,908333;448,8583333;0,448858333;30,54166667;28,85833333;23,58333333;29,37916667;28,34166667;24,02083333;23,1875;12,90416667;77;71,66666667;74,375;107,375;;1,566666667;
15/06/2024;1150;0;1005,675;1012,825;1005,9125;1005,395833;452,2875;0,4522875;31,45833333;29,675;23,475;30,19166667;29,26666667;23,86666667;23,10833333;12,95;72,16666667;67,125;69,95833333;69,95833333;;1,791666667;
16/06/2024;1150;0;1005,1875;1012,3375;1005,425;1004,979167;499,125;0,499125;31;29,54583333;23,225;30,03333333;28,92083333;23,62083333;22,875;12,95;72,54166667;67,04166667;69,58333333;63,29166667;;1,8375;
17/06/2024;1150;0;1004,325;1011,458333;1004,604167;1004,1375;463,9125;0,4639125;31,54166667;29,9875;23,19583333;30,4375;29,3625;23,59166667;22,69166667;12,93333333;70,75;65,16666667;67,70833333;61,54166667;;1,504166667;
18/06/2024;1150;0,666666667;1003,525;1010,7;1003,795833;1003,216667;337,95;0,33795;29,875;28,09166667;23,625;29,075;27,25416667;24,125;23,03333333;12,9125;81,58333333;72,45833333;77,5;146,8333333;;1,108333333;
19/06/2024;1150;0;1003,858333;1011,0125;1004,175;1003,575;458,8875;0,4588875;30,29166667;28,75416667;23,47916667;29,125;28,27083333;23,92083333;23,14583333;12,92083333;76,875;72,58333333;74,08333333;63,91666667;;1,929166667;
20/06/2024;1150;0;1003,741667;1010,8875;1004,029167;1003,445833;437,1541667;0,437154167;31,33333333;29,66666667;23,35833333;30,05416667;29,27916667;23,77083333;23,02083333;12,94166667;72,04166667;67,66666667;69,66666667;74,79166667;;2,116666667;
21/06/2024;1150;0;1004,216667;1011,366667;1004,454167;1003,970833;389,0166667;0,389016667;31,04166667;29,43333333;23,60833333;30,0875;28,95416667;24,0875;23,15416667;12,925;74,70833333;68,70833333;71,91666667;132,4166667;;1,095833333;
22/06/2024;1150;0;1004,55;1011,6875;1004,808333;1004,279167;462,7666667;0,462766667;31,54166667;29,7125;22,99583333;30,26666667;29,22083333;23,69583333;22,4875;12,925;73,29166667;66,83333333;69,66666667;140,0833333;;1,2625;
23/06/2024;1150;0;1005,008333;1012,166667;1005,233333;1004,720833;334,1416667;0,334141667;30,75;28,71666667;23,10416667;29,4;28,2125;23,58333333;22,52916667;12,89166667;75,16666667;68,66666667;72,375;194,4166667;;0,9;
24/06/2024;1150;0;1005,8375;1013,054167;1006,120833;1005,579167;420,1;0,4201;29;27,075;23,1625;27,71666667;26,6;23,575;22,75833333;12,94166667;82,41666667;76,79166667;79,75;225,5833333;;1,0125;
25/06/2024;1150;0;1006,2;1013,375;1006,433333;1005,920833;413,7916667;0,413791667;30,08333333;28,525;24,02916667;29,0375;27,95416667;24,57083333;23,4625;12,925;81,66666667;75,20833333;78,29166667;169,1666667;;1,0625;
26/06/2024;1150;0;1006,516667;1013,666667;1006,795833;1006,2625;455,7541667;0,455754167;31,25;29,50416667;22,55833333;30,0125;28,89166667;23,02083333;22,04583333;12,9375;70,25;64,45833333;67,33333333;55,45833333;;1,504166667;
27/06/2024;1150;0;1005,145833;1012,304167;1005,408333;1004,95;486,1791667;0,486179167;31,04166667;29,1375;23,24166667;29,8125;28,63333333;23,67083333;22,70416667;12,90416667;74,16666667;67,79166667;71,45833333;79,33333333;;1,0875;
28/06/2024;1150;0;1004,791667;1011,945833;1005,033333;1004,483333;316,1708333;0,316170833;30,58333333;28,72916667;23,66666667;29,36666667;28,09166667;24,07083333;23,01666667;12,91666667;77,79166667;71,58333333;75;129,2916667;;1,191666667;
29/06/2024;1150;0;1006,204167;1013,375;1006,466667;1005,970833;472,9625;0,4729625;30,58333333;28,95416667;23,08333333;29,425;28,46666667;23,5875;22,71666667;12,92916667;75,29166667;69,875;72,33333333;160;;1,341666667;
30/06/2024;1150;0;1005,316667;1012,441667;1005,6;1005,066667;382,3708333;0,382370833;31,95833333;30,07916667;23,30833333;30,78333333;29,3;23,8125;22,77083333;12,92083333;71,58333333;64,75;68,08333333;112,6666667;;1,083333333;
01/07/2024;1150;0;1005,079167;1012,225;1005,35;1004,804167;523,0208333;0,523020833;31,375;29,65833333;23,59166667;30,24166667;29,025;24,10416667;23,06666667;12,92083333;73,95833333;67,91666667;70,95833333;102,3333333;;1,3875;
02/07/2024;1150;0;1004,9875;1012,1375;1005,266667;1004,6875;484,2083333;0,484208333;31,54166667;29,72083333;23,49583333;30,20416667;29,2;23,8625;23,02083333;12,9375;72,04166667;67,125;69,625;76,375;;1,883333333;
03/07/2024;1150;0,008333333;1004,566667;1011,7375;1004,920833;1004,270833;386,9208333;0,386920833;29,875;28,275;23,18333333;28,75416667;27,7375;23,57916667;22,72916667;12,87083333;77,5;72;74,66666667;143,75;;1,483333333;
04/07/2024;1150;0;1003,85;1010,991667;1004,1875;1003,508333;487,6625;0,4876625;31,125;29,55833333;23,57083333;30,07083333;29;24;23,15833333;12,92083333;74,58333333;68,83333333;71,58333333;97,625;;1,516666667;
05/07/2024;1150;0;1004,8375;1011,9875;1005,104167;1004,541667;484,4958333;0,484495833;31,375;29,64583333;22,9125;30,1;29,13333333;23,375;22,52083333;12,89166667;70,875;65,91666667;68,25;75,58333333;;1,591666667;
06/07/2024;1150;0;1006,208333;1013,35;1006,454167;1005,9375;461,0416667;0,461041667;31,75;30,15416667;22,64166667;30,675;29,50416667;23,13333333;22,15;12,8875;68,95833333;63,45833333;66,125;139,375;;1,45;
07/07/2024;1150;0;1006,5125;1013,658333;1006,720833;1006,258333;460,4166667;0,460416667;31,95833333;30,35416667;21,93333333;30,8375;29,95416667;22,34583333;21,44166667;12,89583333;63,375;58,66666667;61,33333333;65,95833333;;1,916666667;
08/07/2024;1150;0;1006,033333;1013,166667;1006,2875;1005,829167;494,5125;0,4945125;32,25;30,6125;21,65416667;31,05833333;30,13333333;22,17916667;21,10833333;12,875;62,58333333;57,625;60;79,04166667;;1,7375;
09/07/2024;1150;0;1004,6625;1011,779167;1004,941667;1004,416667;417,95;0,41795;32,20833333;30,59166667;21,68333333;31,24166667;29,8625;22,29583333;21,1875;12,8625;63,41666667;56,875;60,25;115,75;;1,291666667;
10/07/2024;1150;1;1004,458333;1011,666667;1004,825;1004,095833;276,5041667;0,276504167;28,95833333;27,17916667;23,11666667;27,74166667;26,72083333;23,65;22,65416667;12,825;81,875;75,70833333;78,875;189,7083333;;0,983333333;
11/07/2024;1150;0;1005,2375;1012,433333;1005,520833;1004,875;405,0041667;0,405004167;29,125;27,4875;23,67083333;28,04166667;27,04583333;24,0375;23,34166667;12,88333333;82,79166667;77,75;80,45833333;135,625;;1,183333333;
